models=Random WayPoint	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	maps=squarereflect	height=500	width=500	maxspeed=10	rangealgorithms=NullPowerAlgorithm	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
855	4	357	210	5.86	1.36	0
855	5	326	177	8.76	0.29	0
855	6	172	122	5.68	4.11	0
855	7	240	192	9.56	3.99	0
855	8	151	235	6.56	3.66	0
855	9	178	255	9.8	4.91	0
856	0	235	351	5.37	1.83	0
856	1	96	240	6.38	1.48	0
856	2	140	84	7.26	4.97	0
856	3	298	303	9.53	5.03	0
856	4	358	215	5.86	1.36	0
856	5	334	180	8.76	0.29	0
856	6	168	117	5.68	4.11	0
856	7	239	190	9.56	3.99	0
856	8	145	232	6.56	3.66	0
856	9	180	246	9.8	4.91	0
857	0	233	356	5.37	1.83	0
857	1	97	247	6.38	1.48	0
857	2	142	77	7.26	4.97	0
857	3	301	294	9.53	5.03	0
857	4	359	221	5.86	1.36	0
857	5	342	182	8.76	0.29	0
857	6	165	112	5.68	4.11	0
857	7	239	190	9.56	3.99	0
857	8	139	228	6.56	3.66	0
857	9	182	236	9.8	4.91	0
858	0	232	361	5.37	1.83	0
858	1	97	253	6.38	1.48	0
858	2	144	70	7.26	4.97	0
858	3	304	285	9.53	5.03	0
858	4	360	227	5.86	1.36	0
858	5	351	185	8.76	0.29	0
858	6	162	108	5.68	4.11	0
858	7	239	190	9.56	3.99	0
858	8	134	225	6.56	3.66	0
858	9	184	226	9.8	4.91	0
859	0	231	366	5.37	1.83	0
859	1	98	259	6.38	1.48	0
859	2	146	63	7.26	4.97	0
859	3	307	276	9.53	5.03	0
859	4	361	233	5.86	1.36	0
859	5	359	188	8.76	0.29	0
859	6	159	103	5.68	4.11	0
859	7	239	190	9.56	3.99	0
859	8	128	222	6.56	3.66	0
859	9	186	217	9.8	4.91	0
860	0	229	371	5.37	1.83	0
860	1	98	266	6.38	1.48	0
860	2	146	63	7.26	4.97	0
860	3	310	266	9.53	5.03	0
860	4	363	238	5.86	1.36	0
860	5	368	190	8.76	0.29	0
860	6	155	98	5.68	4.11	0
860	7	239	190	9.56	3.99	0
860	8	122	219	6.56	3.66	0
860	9	188	207	9.8	4.91	0
861	0	228	377	5.37	1.83	0
861	1	99	272	6.38	1.48	0
861	2	154	65	8.31	0.27	0
861	3	313	257	9.53	5.03	0
861	4	364	244	5.86	1.36	0
861	5	376	193	8.76	0.29	0
861	6	152	94	5.68	4.11	0
861	7	239	190	9.56	3.99	0
861	8	117	215	6.56	3.66	0
861	9	190	198	9.8	4.91	0
862	0	227	382	5.37	1.83	0
862	1	100	278	6.38	1.48	0
862	2	162	67	8.31	0.27	0
862	3	316	248	9.53	5.03	0
862	4	365	250	5.86	1.36	0
862	5	384	195	8.76	0.29	0
862	6	149	89	5.68	4.11	0
862	7	238	196	5.67	1.8	0
862	8	111	212	6.56	3.66	0
862	9	192	188	9.8	4.91	0
863	0	225	387	5.37	1.83	0
863	1	100	285	6.38	1.48	0
863	2	170	70	8.31	0.27	0
863	3	319	239	9.53	5.03	0
863	4	366	256	5.86	1.36	0
863	5	393	198	8.76	0.29	0
863	6	146	84	5.68	4.11	0
863	7	236	201	5.67	1.8	0
863	8	105	209	6.56	3.66	0
863	9	194	178	9.8	4.91	0
864	0	224	392	5.37	1.83	0
864	1	101	291	6.38	1.48	0
864	2	178	72	8.31	0.27	0
864	3	322	230	9.53	5.03	0
864	4	367	261	5.86	1.36	0
864	5	401	200	8.76	0.29	0
864	6	142	80	5.68	4.11	0
864	7	235	207	5.67	1.8	0
864	8	100	206	6.56	3.66	0
864	9	195	172	9.8	4.91	0
865	0	222	397	5.37	1.83	0
865	1	101	297	6.38	1.48	0
865	2	186	74	8.31	0.27	0
865	3	325	221	9.53	5.03	0
865	4	369	267	5.86	1.36	0
865	5	409	203	8.76	0.29	0
865	6	139	75	5.68	4.11	0
865	7	234	212	5.67	1.8	0
865	8	94	202	6.56	3.66	0
865	9	195	172	9.8	4.91	0
866	0	221	402	5.37	1.83	0
866	1	101	300	6.38	1.48	0
866	2	194	76	8.31	0.27	0
866	3	328	212	9.53	5.03	0
866	4	370	273	5.86	1.36	0
866	5	418	205	8.76	0.29	0
866	6	138	73	5.68	4.11	0
866	7	233	218	5.67	1.8	0
866	8	88	199	6.56	3.66	0
866	9	200	177	7.31	0.8	0
867	0	220	408	5.37	1.83	0
867	1	101	300	6.38	1.48	0
867	2	202	78	8.31	0.27	0
867	3	331	203	9.53	5.03	0
867	4	371	279	5.86	1.36	0
867	5	426	208	8.76	0.29	0
867	6	138	73	5.68	4.11	0
867	7	231	223	5.67	1.8	0
867	8	82	196	6.56	3.66	0
867	9	205	182	7.31	0.8	0
868	0	218	413	5.37	1.83	0
868	1	101	300	6.38	1.48	0
868	2	210	81	8.31	0.27	0
868	3	334	194	9.53	5.03	0
868	4	372	284	5.86	1.36	0
868	5	435	210	8.76	0.29	0
868	6	138	73	5.68	4.11	0
868	7	230	229	5.67	1.8	0
868	8	77	192	6.56	3.66	0
868	9	210	188	7.31	0.8	0
869	0	217	418	5.37	1.83	0
869	1	101	300	6.38	1.48	0
869	2	218	83	8.31	0.27	0
869	3	337	185	9.53	5.03	0
869	4	373	290	5.86	1.36	0
869	5	437	211	8.76	0.29	0
869	6	144	74	6.48	0.14	0
869	7	229	234	5.67	1.8	0
869	8	71	189	6.56	3.66	0
869	9	216	193	7.31	0.8	0
870	0	215	423	5.37	1.83	0
870	1	101	300	6.38	1.48	0
870	2	226	85	8.31	0.27	0
870	3	340	176	9.53	5.03	0
870	4	375	296	5.86	1.36	0
870	5	437	211	8.76	0.29	0
870	6	151	75	6.48	0.14	0
870	7	227	240	5.67	1.8	0
870	8	65	186	6.56	3.66	0
870	9	221	198	7.31	0.8	0
871	0	214	428	5.37	1.83	0
871	1	101	300	6.38	1.48	0
871	2	234	87	8.31	0.27	0
871	3	343	167	9.53	5.03	0
871	4	376	302	5.86	1.36	0
871	5	437	211	8.76	0.29	0
871	6	157	76	6.48	0.14	0
871	7	226	245	5.67	1.8	0
871	8	60	183	6.56	3.66	0
871	9	226	203	7.31	0.8	0
872	0	213	434	5.37	1.83	0
872	1	101	300	6.38	1.48	0
872	2	242	90	8.31	0.27	0
872	3	346	158	9.53	5.03	0
872	4	377	307	5.86	1.36	0
872	5	437	211	8.76	0.29	0
872	6	164	77	6.48	0.14	0
872	7	225	251	5.67	1.8	0
872	8	54	179	6.56	3.66	0
872	9	231	209	7.31	0.8	0
873	0	212	437	5.37	1.83	0
873	1	101	300	6.38	1.48	0
873	2	250	92	8.31	0.27	0
873	3	349	149	9.53	5.03	0
873	4	378	313	5.86	1.36	0
873	5	437	211	8.76	0.29	0
873	6	170	78	6.48	0.14	0
873	7	224	256	5.67	1.8	0
873	8	48	176	6.56	3.66	0
873	9	236	214	7.31	0.8	0
874	0	212	437	5.37	1.83	0
874	1	101	300	6.38	1.48	0
874	2	258	94	8.31	0.27	0
874	3	352	140	9.53	5.03	0
874	4	379	319	5.86	1.36	0
874	5	437	211	8.76	0.29	0
874	6	176	78	6.48	0.14	0
874	7	222	262	5.67	1.8	0
874	8	47	176	6.56	3.66	0
874	9	241	219	7.31	0.8	0
875	0	209	432	5.94	4.15	0
875	1	98	308	9.01	1.98	0
875	2	266	96	8.31	0.27	0
875	3	355	131	9.53	5.03	0
875	4	381	324	5.86	1.36	0
875	5	430	208	7.62	3.56	0
875	6	183	79	6.48	0.14	0
875	7	221	267	5.67	1.8	0
875	8	47	176	6.56	3.66	0
875	9	246	225	7.31	0.8	0
876	0	205	427	5.94	4.15	0
876	1	94	317	9.01	1.98	0
876	2	274	98	8.31	0.27	0
876	3	358	122	9.53	5.03	0
876	4	382	330	5.86	1.36	0
876	5	423	205	7.62	3.56	0
876	6	189	80	6.48	0.14	0
876	7	220	273	5.67	1.8	0
876	8	47	176	6.56	3.66	0
876	9	251	230	7.31	0.8	0
877	0	202	422	5.94	4.15	0
877	1	91	325	9.01	1.98	0
877	2	282	101	8.31	0.27	0
877	3	361	113	9.53	5.03	0
877	4	383	336	5.86	1.36	0
877	5	416	202	7.62	3.56	0
877	6	196	81	6.48	0.14	0
877	7	219	278	5.67	1.8	0
877	8	47	176	6.56	3.66	0
877	9	256	235	7.31	0.8	0
878	0	199	417	5.94	4.15	0
878	1	87	333	9.01	1.98	0
878	2	290	103	8.31	0.27	0
878	3	363	104	9.53	5.03	0
878	4	384	342	5.86	1.36	0
878	5	409	199	7.62	3.56	0
878	6	202	82	6.48	0.14	0
878	7	217	284	5.67	1.8	0
878	8	47	176	6.56	3.66	0
878	9	261	240	7.31	0.8	0
879	0	196	412	5.94	4.15	0
879	1	84	341	9.01	1.98	0
879	2	298	105	8.31	0.27	0
879	3	366	95	9.53	5.03	0
879	4	385	347	5.86	1.36	0
879	5	402	195	7.62	3.56	0
879	6	208	83	6.48	0.14	0
879	7	216	289	5.67	1.8	0
879	8	47	176	6.56	3.66	0
879	9	266	246	7.31	0.8	0
880	0	193	407	5.94	4.15	0
880	1	80	350	9.01	1.98	0
880	2	306	107	8.31	0.27	0
880	3	369	85	9.53	5.03	0
880	4	387	353	5.86	1.36	0
880	5	395	192	7.62	3.56	0
880	6	215	84	6.48	0.14	0
880	7	215	295	5.67	1.8	0
880	8	47	168	8.02	4.63	0
880	9	271	251	7.31	0.8	0
881	0	189	402	5.94	4.15	0
881	1	77	358	9.01	1.98	0
881	2	314	109	8.31	0.27	0
881	3	372	76	9.53	5.03	0
881	4	388	359	5.86	1.36	0
881	5	388	189	7.62	3.56	0
881	6	221	85	6.48	0.14	0
881	7	213	301	5.67	1.8	0
881	8	46	160	8.02	4.63	0
881	9	276	256	7.31	0.8	0
882	0	186	397	5.94	4.15	0
882	1	73	366	9.01	1.98	0
882	2	322	112	8.31	0.27	0
882	3	375	67	9.53	5.03	0
882	4	389	365	5.86	1.36	0
882	5	382	186	7.62	3.56	0
882	6	228	86	6.48	0.14	0
882	7	212	306	5.67	1.8	0
882	8	45	152	8.02	4.63	0
882	9	281	261	7.31	0.8	0
883	0	183	392	5.94	4.15	0
883	1	69	375	9.01	1.98	0
883	2	330	114	8.31	0.27	0
883	3	378	58	9.53	5.03	0
883	4	390	370	5.86	1.36	0
883	5	375	183	7.62	3.56	0
883	6	234	86	6.48	0.14	0
883	7	211	312	5.67	1.8	0
883	8	45	144	8.02	4.63	0
883	9	287	267	7.31	0.8	0
884	0	180	387	5.94	4.15	0
884	1	66	383	9.01	1.98	0
884	2	338	116	8.31	0.27	0
884	3	381	49	9.53	5.03	0
884	4	391	376	5.86	1.36	0
884	5	368	180	7.62	3.56	0
884	6	241	87	6.48	0.14	0
884	7	210	317	5.67	1.8	0
884	8	44	136	8.02	4.63	0
884	9	292	272	7.31	0.8	0
885	0	177	382	5.94	4.15	0
885	1	62	391	9.01	1.98	0
885	2	346	118	8.31	0.27	0
885	3	384	40	9.53	5.03	0
885	4	393	382	5.86	1.36	0
885	5	361	177	7.62	3.56	0
885	6	247	88	6.48	0.14	0
885	7	208	323	5.67	1.8	0
885	8	44	130	8.02	4.63	0
885	9	297	277	7.31	0.8	0
886	0	174	377	5.94	4.15	0
886	1	59	399	9.01	1.98	0
886	2	354	121	8.31	0.27	0
886	3	387	31	9.53	5.03	0
886	4	394	388	5.86	1.36	0
886	5	354	174	7.62	3.56	0
886	6	253	89	6.48	0.14	0
886	7	207	328	5.67	1.8	0
886	8	44	130	8.02	4.63	0
886	9	302	282	7.31	0.8	0
887	0	170	372	5.94	4.15	0
887	1	55	408	9.01	1.98	0
887	2	362	123	8.31	0.27	0
887	3	390	22	9.53	5.03	0
887	4	395	393	5.86	1.36	0
887	5	347	171	7.62	3.56	0
887	6	260	90	6.48	0.14	0
887	7	206	334	5.67	1.8	0
887	8	44	130	8.02	4.63	0
887	9	307	288	7.31	0.8	0
888	0	167	367	5.94	4.15	0
888	1	52	416	9.01	1.98	0
888	2	370	125	8.31	0.27	0
888	3	393	13	9.53	5.03	0
888	4	396	399	5.86	1.36	0
888	5	340	167	7.62	3.56	0
888	6	266	91	6.48	0.14	0
888	7	205	339	5.67	1.8	0
888	8	50	128	6.79	5.94	0
888	9	312	293	7.31	0.8	0
889	0	164	362	5.94	4.15	0
889	1	48	424	9.01	1.98	0
889	2	378	127	8.31	0.27	0
889	3	396	5	9.53	5.03	0
889	4	397	405	5.86	1.36	0
889	5	333	164	7.62	3.56	0
889	6	273	92	6.48	0.14	0
889	7	203	345	5.67	1.8	0
889	8	56	125	6.79	5.94	0
889	9	317	298	7.31	0.8	0
890	0	161	357	5.94	4.15	0
890	1	45	432	9.01	1.98	0
890	2	386	129	8.31	0.27	0
890	3	398	11	6.65	1.18	0
890	4	399	411	5.86	1.36	0
890	5	326	161	7.62	3.56	0
890	6	279	93	6.48	0.14	0
890	7	202	350	5.67	1.8	0
890	8	63	123	6.79	5.94	0
890	9	322	303	7.31	0.8	0
891	0	158	352	5.94	4.15	0
891	1	41	441	9.01	1.98	0
891	2	394	132	8.31	0.27	0
891	3	401	18	6.65	1.18	0
891	4	400	416	5.86	1.36	0
891	5	319	158	7.62	3.56	0
891	6	285	93	6.48	0.14	0
891	7	201	356	5.67	1.8	0
891	8	69	121	6.79	5.94	0
891	9	327	309	7.31	0.8	0
892	0	155	347	5.94	4.15	0
892	1	37	449	9.01	1.98	0
892	2	402	134	8.31	0.27	0
892	3	403	24	6.65	1.18	0
892	4	401	422	5.86	1.36	0
892	5	312	155	7.62	3.56	0
892	6	292	94	6.48	0.14	0
892	7	199	361	5.67	1.8	0
892	8	76	119	6.79	5.94	0
892	9	332	314	7.31	0.8	0
893	0	151	342	5.94	4.15	0
893	1	34	457	9.01	1.98	0
893	2	410	136	8.31	0.27	0
893	3	406	30	6.65	1.18	0
893	4	402	428	5.86	1.36	0
893	5	305	152	7.62	3.56	0
893	6	298	95	6.48	0.14	0
893	7	198	367	5.67	1.8	0
893	8	82	116	6.79	5.94	0
893	9	337	319	7.31	0.8	0
894	0	148	337	5.94	4.15	0
894	1	30	466	9.01	1.98	0
894	2	418	138	8.31	0.27	0
894	3	408	36	6.65	1.18	0
894	4	403	434	5.86	1.36	0
894	5	298	149	7.62	3.56	0
894	6	305	96	6.48	0.14	0
894	7	197	372	5.67	1.8	0
894	8	88	114	6.79	5.94	0
894	9	342	324	7.31	0.8	0
895	0	145	332	5.94	4.15	0
895	1	27	474	9.01	1.98	0
895	2	426	141	8.31	0.27	0
895	3	411	42	6.65	1.18	0
895	4	405	439	5.86	1.36	0
895	5	291	146	7.62	3.56	0
895	6	311	97	6.48	0.14	0
895	7	196	378	5.67	1.8	0
895	8	95	112	6.79	5.94	0
895	9	347	330	7.31	0.8	0
896	0	142	327	5.94	4.15	0
896	1	23	482	9.01	1.98	0
896	2	429	142	8.31	0.27	0
896	3	413	48	6.65	1.18	0
896	4	406	445	5.86	1.36	0
896	5	284	143	7.62	3.56	0
896	6	318	98	6.48	0.14	0
896	7	194	383	5.67	1.8	0
896	8	101	110	6.79	5.94	0
896	9	353	335	7.31	0.8	0
897	0	139	322	5.94	4.15	0
897	1	20	490	9.01	1.98	0
897	2	429	142	8.31	0.27	0
897	3	416	55	6.65	1.18	0
897	4	407	451	5.86	1.36	0
897	5	277	139	7.62	3.56	0
897	6	324	99	6.48	0.14	0
897	7	193	389	5.67	1.8	0
897	8	108	107	6.79	5.94	0
897	9	358	340	7.31	0.8	0
898	0	136	317	5.94	4.15	0
898	1	18	495	9.01	1.98	0
898	2	429	142	8.31	0.27	0
898	3	418	61	6.65	1.18	0
898	4	408	456	5.86	1.36	0
898	5	270	136	7.62	3.56	0
898	6	330	100	6.48	0.14	0
898	7	192	394	5.67	1.8	0
898	8	114	105	6.79	5.94	0
898	9	363	345	7.31	0.8	0
899	0	132	312	5.94	4.15	0
899	1	23	488	8.03	5.35	0
899	2	429	142	8.31	0.27	0
899	3	421	67	6.65	1.18	0
899	4	409	459	5.86	1.36	0
899	5	263	133	7.62	3.56	0
899	6	337	101	6.48	0.14	0
899	7	190	400	5.67	1.8	0
899	8	120	103	6.79	5.94	0
899	9	368	351	7.31	0.8	0
900	0	129	307	5.94	4.15	0
900	1	27	482	8.03	5.35	0
900	2	431	149	7.77	1.39	0
900	3	423	73	6.65	1.18	0
900	4	409	459	5.86	1.36	0
900	5	256	130	7.62	3.56	0
900	6	343	101	6.48	0.14	0
900	7	189	406	5.67	1.8	0
900	8	127	100	6.79	5.94	0
900	9	373	356	7.31	0.8	0
901	0	126	302	5.94	4.15	0
901	1	32	475	8.03	5.35	0
901	2	432	157	7.77	1.39	0
901	3	426	79	6.65	1.18	0
901	4	409	459	5.86	1.36	0
901	5	249	127	7.62	3.56	0
901	6	350	102	6.48	0.14	0
901	7	188	411	5.67	1.8	0
901	8	133	98	6.79	5.94	0
901	9	378	361	7.31	0.8	0
902	0	125	300	5.94	4.15	0
902	1	37	469	8.03	5.35	0
902	2	434	164	7.77	1.39	0
902	3	428	85	6.65	1.18	0
902	4	409	459	5.86	1.36	0
902	5	242	124	7.62	3.56	0
902	6	356	103	6.48	0.14	0
902	7	187	417	5.67	1.8	0
902	8	140	96	6.79	5.94	0
902	9	383	366	7.31	0.8	0
903	0	125	300	5.94	4.15	0
903	1	42	462	8.03	5.35	0
903	2	435	172	7.77	1.39	0
903	3	431	91	6.65	1.18	0
903	4	409	459	5.86	1.36	0
903	5	236	121	7.62	3.56	0
903	6	362	104	6.48	0.14	0
903	7	185	422	5.67	1.8	0
903	8	146	94	6.79	5.94	0
903	9	388	372	7.31	0.8	0
904	0	125	300	5.94	4.15	0
904	1	47	456	8.03	5.35	0
904	2	436	180	7.77	1.39	0
904	3	433	98	6.65	1.18	0
904	4	409	459	5.86	1.36	0
904	5	229	118	7.62	3.56	0
904	6	369	105	6.48	0.14	0
904	7	185	423	5.67	1.8	0
904	8	152	91	6.79	5.94	0
904	9	391	375	7.31	0.8	0
905	0	125	300	5.94	4.15	0
905	1	52	450	8.03	5.35	0
905	2	438	187	7.77	1.39	0
905	3	436	104	6.65	1.18	0
905	4	409	452	7.02	4.83	0
905	5	222	115	7.62	3.56	0
905	6	375	106	6.48	0.14	0
905	7	185	423	5.67	1.8	0
905	8	159	89	6.79	5.94	0
905	9	391	375	7.31	0.8	0
906	0	130	302	5.02	0.38	0
906	1	56	443	8.03	5.35	0
906	2	439	195	7.77	1.39	0
906	3	438	110	6.65	1.18	0
906	4	410	445	7.02	4.83	0
906	5	215	111	7.62	3.56	0
906	6	382	107	6.48	0.14	0
906	7	185	423	5.67	1.8	0
906	8	165	87	6.79	5.94	0
906	9	391	375	7.31	0.8	0
907	0	135	304	5.02	0.38	0
907	1	61	437	8.03	5.35	0
907	2	441	203	7.77	1.39	0
907	3	441	116	6.65	1.18	0
907	4	411	438	7.02	4.83	0
907	5	208	108	7.62	3.56	0
907	6	388	108	6.48	0.14	0
907	7	185	423	5.67	1.8	0
907	8	172	85	6.79	5.94	0
907	9	391	375	7.31	0.8	0
908	0	139	306	5.02	0.38	0
908	1	66	430	8.03	5.35	0
908	2	442	210	7.77	1.39	0
908	3	443	122	6.65	1.18	0
908	4	412	431	7.02	4.83	0
908	5	201	105	7.62	3.56	0
908	6	395	109	6.48	0.14	0
908	7	185	423	5.67	1.8	0
908	8	178	82	6.79	5.94	0
908	9	387	377	5.13	2.64	0
909	0	144	308	5.02	0.38	0
909	1	71	424	8.03	5.35	0
909	2	443	218	7.77	1.39	0
909	3	446	128	6.65	1.18	0
909	4	413	424	7.02	4.83	0
909	5	194	102	7.62	3.56	0
909	6	401	109	6.48	0.14	0
909	7	185	423	5.67	1.8	0
909	8	184	80	6.79	5.94	0
909	9	382	380	5.13	2.64	0
910	0	149	310	5.02	0.38	0
910	1	76	417	8.03	5.35	0
910	2	445	226	7.77	1.39	0
910	3	448	135	6.65	1.18	0
910	4	414	417	7.02	4.83	0
910	5	187	99	7.62	3.56	0
910	6	407	110	6.48	0.14	0
910	7	185	423	5.67	1.8	0
910	8	191	78	6.79	5.94	0
910	9	378	382	5.13	2.64	0
911	0	153	312	5.02	0.38	0
911	1	80	411	8.03	5.35	0
911	2	446	233	7.77	1.39	0
911	3	451	141	6.65	1.18	0
911	4	414	410	7.02	4.83	0
911	5	180	96	7.62	3.56	0
911	6	414	111	6.48	0.14	0
911	7	193	424	8.03	0.17	0
911	8	197	76	6.79	5.94	0
911	9	373	385	5.13	2.64	0
912	0	158	313	5.02	0.38	0
912	1	85	405	8.03	5.35	0
912	2	448	241	7.77	1.39	0
912	3	453	147	6.65	1.18	0
912	4	415	403	7.02	4.83	0
912	5	173	93	7.62	3.56	0
912	6	414	111	6.48	0.14	0
912	7	201	425	8.03	0.17	0
912	8	204	73	6.79	5.94	0
912	9	369	387	5.13	2.64	0
913	0	162	315	5.02	0.38	0
913	1	90	398	8.03	5.35	0
913	2	449	249	7.77	1.39	0
913	3	456	153	6.65	1.18	0
913	4	416	396	7.02	4.83	0
913	5	166	90	7.62	3.56	0
913	6	409	110	5.8	3.39	0
913	7	209	427	8.03	0.17	0
913	8	210	71	6.79	5.94	0
913	9	364	390	5.13	2.64	0
914	0	167	317	5.02	0.38	0
914	1	95	392	8.03	5.35	0
914	2	450	256	7.77	1.39	0
914	3	458	159	6.65	1.18	0
914	4	417	389	7.02	4.83	0
914	5	159	87	7.62	3.56	0
914	6	403	108	5.8	3.39	0
914	7	217	428	8.03	0.17	0
914	8	216	69	6.79	5.94	0
914	9	360	392	5.13	2.64	0
915	0	172	319	5.02	0.38	0
915	1	100	385	8.03	5.35	0
915	2	452	264	7.77	1.39	0
915	3	460	163	6.65	1.18	0
915	4	418	382	7.02	4.83	0
915	5	152	84	7.62	3.56	0
915	6	398	107	5.8	3.39	0
915	7	225	429	8.03	0.17	0
915	8	223	67	6.79	5.94	0
915	9	355	395	5.13	2.64	0
916	0	176	321	5.02	0.38	0
916	1	104	379	8.03	5.35	0
916	2	453	272	7.77	1.39	0
916	3	460	163	6.65	1.18	0
916	4	418	375	7.02	4.83	0
916	5	145	80	7.62	3.56	0
916	6	392	105	5.8	3.39	0
916	7	233	431	8.03	0.17	0
916	8	229	64	6.79	5.94	0
916	9	351	397	5.13	2.64	0
917	0	181	323	5.02	0.38	0
917	1	109	372	8.03	5.35	0
917	2	455	279	7.77	1.39	0
917	3	460	163	6.65	1.18	0
917	4	419	368	7.02	4.83	0
917	5	138	77	7.62	3.56	0
917	6	386	104	5.8	3.39	0
917	7	241	432	8.03	0.17	0
917	8	236	62	6.79	5.94	0
917	9	346	400	5.13	2.64	0
918	0	186	325	5.02	0.38	0
918	1	114	366	8.03	5.35	0
918	2	456	287	7.77	1.39	0
918	3	460	163	6.65	1.18	0
918	4	420	361	7.02	4.83	0
918	5	131	74	7.62	3.56	0
918	6	381	103	5.8	3.39	0
918	7	249	433	8.03	0.17	0
918	8	242	60	6.79	5.94	0
918	9	342	402	5.13	2.64	0
919	0	190	326	5.02	0.38	0
919	1	119	360	8.03	5.35	0
919	2	457	294	7.77	1.39	0
919	3	460	163	6.65	1.18	0
919	4	421	354	7.02	4.83	0
919	5	124	71	7.62	3.56	0
919	6	375	101	5.8	3.39	0
919	7	256	435	8.03	0.17	0
919	8	248	58	6.79	5.94	0
919	9	337	405	5.13	2.64	0
920	0	195	328	5.02	0.38	0
920	1	124	353	8.03	5.35	0
920	2	459	302	7.77	1.39	0
920	3	454	168	8.45	2.39	0
920	4	422	347	7.02	4.83	0
920	5	117	68	7.62	3.56	0
920	6	370	100	5.8	3.39	0
920	7	264	436	8.03	0.17	0
920	8	255	55	6.79	5.94	0
920	9	333	407	5.13	2.64	0
921	0	200	330	5.02	0.38	0
921	1	128	347	8.03	5.35	0
921	2	460	310	7.77	1.39	0
921	3	448	174	8.45	2.39	0
921	4	423	340	7.02	4.83	0
921	5	110	65	7.62	3.56	0
921	6	364	98	5.8	3.39	0
921	7	272	438	8.03	0.17	0
921	8	261	53	6.79	5.94	0
921	9	328	410	5.13	2.64	0
922	0	204	332	5.02	0.38	0
922	1	133	340	8.03	5.35	0
922	2	462	317	7.77	1.39	0
922	3	441	180	8.45	2.39	0
922	4	423	333	7.02	4.83	0
922	5	103	62	7.62	3.56	0
922	6	358	97	5.8	3.39	0
922	7	280	439	8.03	0.17	0
922	8	268	51	6.79	5.94	0
922	9	324	412	5.13	2.64	0
923	0	209	334	5.02	0.38	0
923	1	138	334	8.03	5.35	0
923	2	463	325	7.77	1.39	0
923	3	435	186	8.45	2.39	0
923	4	424	326	7.02	4.83	0
923	5	96	59	7.62	3.56	0
923	6	353	95	5.8	3.39	0
923	7	288	440	8.03	0.17	0
923	8	274	49	6.79	5.94	0
923	9	319	415	5.13	2.64	0
924	0	214	336	5.02	0.38	0
924	1	143	327	8.03	5.35	0
924	2	464	333	7.77	1.39	0
924	3	429	192	8.45	2.39	0
924	4	425	319	7.02	4.83	0
924	5	89	56	7.62	3.56	0
924	6	347	94	5.8	3.39	0
924	7	296	442	8.03	0.17	0
924	8	280	46	6.79	5.94	0
924	9	315	417	5.13	2.64	0
925	0	218	338	5.02	0.38	0
925	1	148	321	8.03	5.35	0
925	2	466	340	7.77	1.39	0
925	3	423	197	8.45	2.39	0
925	4	426	312	7.02	4.83	0
925	5	83	52	7.62	3.56	0
925	6	341	92	5.8	3.39	0
925	7	304	443	8.03	0.17	0
925	8	287	44	6.79	5.94	0
925	9	310	419	5.13	2.64	0
926	0	223	340	5.02	0.38	0
926	1	153	315	8.03	5.35	0
926	2	467	348	7.77	1.39	0
926	3	423	198	8.45	2.39	0
926	4	427	305	7.02	4.83	0
926	5	76	49	7.62	3.56	0
926	6	336	91	5.8	3.39	0
926	7	312	444	8.03	0.17	0
926	8	293	42	6.79	5.94	0
926	9	307	421	5.13	2.64	0
927	0	228	341	5.02	0.38	0
927	1	157	308	8.03	5.35	0
927	2	469	356	7.77	1.39	0
927	3	423	198	8.45	2.39	0
927	4	428	298	7.02	4.83	0
927	5	69	46	7.62	3.56	0
927	6	330	90	5.8	3.39	0
927	7	320	446	8.03	0.17	0
927	8	300	40	6.79	5.94	0
927	9	307	421	5.13	2.64	0
928	0	232	343	5.02	0.38	0
928	1	162	302	8.03	5.35	0
928	2	470	363	7.77	1.39	0
928	3	423	198	8.45	2.39	0
928	4	428	291	7.02	4.83	0
928	5	69	46	7.62	3.56	0
928	6	325	88	5.8	3.39	0
928	7	328	447	8.03	0.17	0
928	8	306	37	6.79	5.94	0
928	9	307	421	5.13	2.64	0
929	0	237	345	5.02	0.38	0
929	1	167	295	8.03	5.35	0
929	2	471	371	7.77	1.39	0
929	3	423	198	8.45	2.39	0
929	4	429	284	7.02	4.83	0
929	5	69	46	7.62	3.56	0
929	6	319	87	5.8	3.39	0
929	7	336	448	8.03	0.17	0
929	8	312	35	6.79	5.94	0
929	9	307	421	5.13	2.64	0
930	0	242	347	5.02	0.38	0
930	1	172	289	8.03	5.35	0
930	2	473	379	7.77	1.39	0
930	3	423	198	8.45	2.39	0
930	4	430	277	7.02	4.83	0
930	5	69	46	7.62	3.56	0
930	6	313	85	5.8	3.39	0
930	7	344	450	8.03	0.17	0
930	8	319	33	6.79	5.94	0
930	9	307	421	5.13	2.64	0
931	0	246	349	5.02	0.38	0
931	1	177	282	8.03	5.35	0
931	2	474	386	7.77	1.39	0
931	3	420	191	6.93	4.25	0
